source_id,entity_type,record_id,municipality,event_date,category,data
calgary_permits,permit,BP2026-06479,calgary,2026-05-08,new_construction,"{""work"": ""New"", ""status"": ""Pre Backfill Phase"", ""address"": ""448 CREEKSTONE CI SW"", ""area_m2"": 190.82, ""province"": ""AB"", ""current_use"": ""Residential"", ""description"": ""SFD,GARAGE,PORCH,"", ""issued_date"": ""2026-05-08"", ""permit_type"": ""Single Construction Permit"", ""builder_name"": ""DAYTONA HOMES CALGARY LP"", ""neighborhood"": ""Pine Creek"", ""permit_number"": ""BP2026-06479"", ""applicant_name"": ""DAYTONA HOMES CALGARY LP"", ""completed_date"": null, ""geocode_failed"": true, ""structure_type"": ""1106 - Single Family House"", ""contractor_name"": ""DAYTONA HOMES CALGARY LP"", ""application_date"": ""2026-04-21"", ""status_canonical"": ""unknown"", ""construction_value"": 328190.56, ""normalized_address"": ""448 CREEKSTONE CI SOUTHWEST"", ""permit_type_canonical"": ""new_construction"", ""dwelling_units_created"": ""1"", ""normalized_business_name"": ""DAYTONA HOMES CALGARY"", ""contractor_name_normalized"": ""daytona homes calgary""}"
toronto_permits,permit,22 107804 HVA:01,toronto,2026-04-17,renovation,"{""lat"": ""43.68477"", ""lng"": ""-79.4895"", ""ward"": ""W0535"", ""work"": ""Building Permit Related(MS)"", ""status"": ""Revision Issued"", ""address"": ""91 GUESTVILLE AVE"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""01"", ""current_use"": ""Sfd"", ""description"": ""Revision:  marnufacturer went out of business (Minotair). This was an all-in-one unit with no suitable substitutions. This has required a redesign of HVAC and new"", ""issued_date"": ""2026-04-17"", ""permit_type"": ""Mechanical(MS)"", ""postal_code"": ""M6N"", ""builder_name"": ""STEFAN MURRAY SCHMIDT"", ""proposed_use"": ""Sfd"", ""permit_number"": ""22 107804 HVA"", ""completed_date"": null, ""structure_type"": ""SFD - Detached"", ""contractor_name"": ""STEFAN MURRAY SCHMIDT"", ""application_date"": ""2026-03-16"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""91 GUESTVILLE AVENUE"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""STEFAN MURRAY SCHMIDT"", ""contractor_name_normalized"": ""stefan murray schmidt""}"
toronto_permits,permit,26 131756 DRN:00,toronto,2026-03-25,renovation,"{""lat"": ""43.64858"", ""lng"": ""-79.44822"", ""ward"": ""S0433"", ""work"": ""Building Permit Related (DR)"", ""status"": ""Permit Issued"", ""address"": ""98 GEOFFREY ST"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Sfd Semi Detached"", ""description"": ""Drain - Proposed is a 48 sqm basement interior alteration to create new partitions to add a bathroom, laundry room, utility room, family room and storage room. Included as well is new insulation to the exterior foundation, and interior weeping tile."", ""issued_date"": ""2026-03-25"", ""permit_type"": ""Drain and Site Service"", ""postal_code"": ""M6R"", ""builder_name"": ""None"", ""proposed_use"": ""Sfd Semi Detached"", ""permit_number"": ""26 131756 DRN"", ""completed_date"": null, ""structure_type"": ""SFD - Semi-Detached"", ""contractor_name"": ""None"", ""application_date"": ""2026-03-19"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""98 GEOFFREY STREET"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
toronto_permits,permit,26 120001 HVA:00,toronto,2026-03-25,renovation,"{""lat"": ""43.69977"", ""lng"": ""-79.36404"", ""ward"": ""N1535"", ""work"": ""Building Permit Related(MS)"", ""status"": ""Permit Issued"", ""address"": ""73 SOUTHVALE DR"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Sfd"", ""description"": ""HVAC - Proposal to construct a rear 2 storey addition and interior alterations"", ""issued_date"": ""2026-03-25"", ""permit_type"": ""Mechanical(MS)"", ""postal_code"": ""M4G"", ""builder_name"": ""None"", ""proposed_use"": ""Sfd"", ""permit_number"": ""26 120001 HVA"", ""completed_date"": null, ""structure_type"": ""SFD - Semi-Detached"", ""contractor_name"": ""None"", ""application_date"": ""2026-02-25"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""73 SOUTHVALE DRIVE"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
toronto_permits,permit,26 126030 BLD:00,toronto,2026-03-12,renovation,"{""lat"": ""43.65457"", ""lng"": ""-79.43899"", ""ward"": ""S0933"", ""work"": ""Other(SR)"", ""status"": ""Inspection"", ""address"": ""170 MARGUERETTA ST"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Sfd Semi Detached"", ""description"": ""Proposed removal of basement window and creating a new opening to add new window"", ""issued_date"": ""2026-03-12"", ""permit_type"": ""Small Residential Projects"", ""postal_code"": ""M6H"", ""builder_name"": ""None"", ""proposed_use"": ""Sfd Semi Detached"", ""permit_number"": ""26 126030 BLD"", ""completed_date"": null, ""structure_type"": ""SFD - Semi-Detached"", ""contractor_name"": ""None"", ""application_date"": ""2026-03-06"", ""status_canonical"": ""issued"", ""construction_value"": 50000.0, ""normalized_address"": ""170 MARGUERETTA STREET"", ""dwelling_units_lost"": ""0"", ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": ""0"", ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
burlington_permits,permit,5566,burlington,2026-04-15,new_construction,"{""lat"": ""43.30364"", ""lng"": ""-79.88201"", ""work"": ""New"", ""status"": ""Issued"", ""address"": ""1402 OLD YORK RD."", ""province"": ""ON"", ""description"": ""Single Detached Dwelling"", ""issued_date"": ""2026-04-15"", ""permit_type"": ""SF New Single Detached Dwelling"", ""permit_number"": ""25-018329"", ""application_date"": ""2025-09-23"", ""status_canonical"": ""issued"", ""construction_value"": 120000.0, ""normalized_address"": ""1402 OLD YORK ROAD"", ""permit_type_canonical"": ""new_construction"", ""dwelling_units_created"": 1, ""normalized_business_name"": """"}"
st_catharines_permits,permit,4153,st_catharines,2026-05-06,renovation,"{""work"": ""Alterations to the basement level to convert a lounge to a behavioral studies lab at ROBERT S.K. WELCH HALL."", ""status"": ""Permit Issued"", ""address"": ""SIR ISAAC BROCK WAY"", ""province"": ""ON"", ""issued_date"": ""2026-05-06"", ""permit_type"": ""Assembly"", ""permit_number"": ""26-103949"", ""geocode_failed"": true, ""application_date"": ""2026-04-02"", ""status_canonical"": ""issued"", ""normalized_address"": ""SIR ISAAC BROCK WAY"", ""permit_type_canonical"": ""renovation"", ""normalized_business_name"": """"}"
edmonton_permits,permit,1-657874124,edmonton,2026-05-20,renovation,"{""lat"": ""53.44882"", ""lng"": ""-113.3723"", ""work"": """", ""status"": ""Issued"", ""address"": ""2004 - 18 AVENUE NW"", ""area_m2"": null, ""province"": ""AB"", ""description"": ""To add a Dwelling to a Residential Use building (Secondary Suite in the Basement of a Single Detached House) (2 bedrooms, common stair) and interior alterations (Basement development, NOT to be used as an additional dwelling(Mech Room, Rec Room, Bathroom)."", ""issued_date"": ""2026-05-20"", ""permit_type"": ""Home Improvement"", ""neighborhood"": ""Laurel"", ""permit_number"": ""1-657874124"", ""structure_type"": ""Single Detached House (110)"", ""status_canonical"": ""issued"", ""construction_value"": 50000.0, ""normalized_address"": ""2004 18 AVENUE NORTHWEST"", ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""normalized_business_name"": """"}"
laval_permits,permit,PN-2025-0287,laval,2026-03-20,new_construction,"{""lots"": ""1 356 898"", ""status"": ""Issued"", ""address"": ""7500 BOULEVARD LÉVESQUE EST (DU)"", ""area_m2"": 252.56, ""storeys"": 2, ""province"": ""QC"", ""structure"": ""isolée"", ""contractor"": null, ""former_city"": ""Duvernay"", ""issued_date"": ""2026-03-20"", ""permit_cost"": 715.0, ""permit_type"": ""PN"", ""building_type"": ""Habitation"", ""permit_number"": ""PN-2025-0287"", ""dwelling_units"": 1, ""geocode_failed"": true, ""address_details"": null, ""contractor_name"": null, ""status_canonical"": ""issued"", ""building_category"": ""Habitation - 1 logement"", ""normalized_address"": ""7500 BOULEVARD LÉVESQUE EST DU"", ""permit_type_canonical"": ""new_construction"", ""permit_type_description"": ""Permis de construction - nouvelle"", ""normalized_business_name"": """", ""contractor_name_normalized"": null}"
winnipeg_permits,permit,26-138871 HO,winnipeg,2026-04-23,new_construction,"{""work"": ""Develop Lower Level"", ""status"": ""Issued"", ""address"": ""293 ZIMMERMAN DR"", ""province"": ""MB"", ""community"": ""Assiniboia"", ""issued_date"": ""2026-04-23"", ""permit_type"": ""Housing"", ""neighborhood"": ""Ridgewood South"", ""permit_group"": ""Residential"", ""permit_number"": ""26-138871 HO"", ""applicant_name"": ""Master Markers Home Renovation"", ""completed_date"": null, ""geocode_failed"": true, ""structure_type"": ""Duplex / Side by Side"", ""contractor_name"": ""Master Markers Home Renovation"", ""application_date"": ""2026-04-03"", ""status_canonical"": ""issued"", ""normalized_address"": ""293 ZIMMERMAN DRIVE"", ""dwelling_units_lost"": ""0"", ""permit_type_canonical"": ""new_construction"", ""dwelling_units_created"": ""0"", ""normalized_business_name"": """", ""contractor_name_normalized"": ""master markers home renovation""}"
toronto_permits,permit,25 269129 BLD:00,toronto,2026-03-13,addition,"{""lat"": ""43.70039"", ""lng"": ""-79.43742"", ""ward"": ""N0832"", ""work"": ""Addition(s)"", ""status"": ""Permit Issued"", ""address"": ""109 WHITMORE AVE"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Sfd - Detached"", ""description"": ""Proposal for a second storey addition over the existing garage and a rear addition"", ""issued_date"": ""2026-03-13"", ""permit_type"": ""Small Residential Projects"", ""postal_code"": ""M6C"", ""builder_name"": ""None"", ""proposed_use"": ""Sfd - Detached"", ""permit_number"": ""25 269129 BLD"", ""completed_date"": null, ""structure_type"": ""SFD - Detached"", ""contractor_name"": ""None"", ""application_date"": ""2025-12-22"", ""status_canonical"": ""issued"", ""construction_value"": 500000.0, ""normalized_address"": ""109 WHITMORE AVENUE"", ""dwelling_units_lost"": ""0"", ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""addition"", ""dwelling_units_created"": ""0"", ""floor_area_residential"": 86.82, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
burlington_permits,permit,4092,burlington,2026-04-28,new_construction,"{""lat"": ""43.39987"", ""lng"": ""-79.8053"", ""work"": ""Renovation (No ZC Reqd)"", ""status"": ""Issued"", ""address"": ""4391 LATIMER CRES."", ""province"": ""ON"", ""description"": ""Single Detached Dwelling"", ""issued_date"": ""2026-04-28"", ""permit_type"": ""SO Other Single Detached Dwelling"", ""permit_number"": ""26-005303"", ""application_date"": ""2026-03-24"", ""status_canonical"": ""issued"", ""construction_value"": 25000.0, ""normalized_address"": ""4391 LATIMER CRESCENT"", ""permit_type_canonical"": ""new_construction"", ""dwelling_units_created"": 0, ""normalized_business_name"": """"}"
toronto_permits,permit,26 130233 DRN:00,toronto,2026-05-11,renovation,"{""lat"": ""43.68333"", ""lng"": ""-79.4477"", ""ward"": ""S0924"", ""work"": ""Building Permit Related (DR)"", ""status"": ""Permit Issued"", ""address"": ""98 DAY AVE"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Sfd - Semi Detached"", ""description"": ""Drain - NEW REAR YARD PARKING GARAGE AND LANEWAY SUITE"", ""issued_date"": ""2026-05-11"", ""permit_type"": ""Drain and Site Service"", ""postal_code"": ""M6E"", ""builder_name"": ""None"", ""proposed_use"": ""Lane Way Suite"", ""permit_number"": ""26 130233 DRN"", ""completed_date"": null, ""structure_type"": ""Laneway / Rear Yard Suite"", ""contractor_name"": ""None"", ""application_date"": ""2026-03-16"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""98 DAY AVENUE"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
toronto_permits,permit,26 147567 FSU:00,toronto,2026-05-15,renovation,"{""lat"": ""43.72775"", ""lng"": ""-79.51874"", ""ward"": ""W0734"", ""work"": ""Fire Alarm"", ""status"": ""Permit Issued"", ""address"": ""79 MAYALL AVE"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Group Home"", ""description"": ""Replace Adenco signal panel with new Mircom alarm panel"", ""issued_date"": ""2026-05-15"", ""permit_type"": ""Fire/Security Upgrade"", ""postal_code"": ""M3L"", ""builder_name"": ""None"", ""proposed_use"": ""Group Home"", ""permit_number"": ""26 147567 FSU"", ""completed_date"": null, ""structure_type"": ""Other"", ""contractor_name"": ""None"", ""application_date"": ""2026-04-21"", ""status_canonical"": ""issued"", ""construction_value"": 5000.0, ""normalized_address"": ""79 MAYALL AVENUE"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
montreal_permits,permit,3001912846,montreal,2026-03-20,other,"{""lat"": ""45.48021"", ""lng"": ""-73.56948"", ""work"": ""Sur le mur arrière, remplacer une porte-patio dans la même ouverture."", ""status"": ""Issued"", ""address"": ""2478  RUE AUGUSTIN-CANTIN"", ""province"": ""QC"", ""current_use"": ""1 Logement"", ""issued_date"": ""2026-03-20"", ""permit_type"": ""Travaux extérieurs"", ""neighbourhood"": null, ""permit_number"": ""3001912846"", ""structure_type"": ""Résidentiel"", ""application_date"": ""2026-03-17"", ""permit_type_code"": ""TR"", ""status_canonical"": ""issued"", ""application_number"": ""3003645137"", ""normalized_address"": ""2478 RUE AUGUSTIN-CANTIN"", ""permit_type_canonical"": ""renovation"", ""dwelling_units_created"": 0, ""normalized_business_name"": """"}"
kitchener_permits,permit,26101328,kitchener,2026-02-26,other,"{""work"": ""Permit is for a new Wynwood Corner YVHD rowhouse with an attached garage. (Elevation B)"", ""status"": ""Issued"", ""address"": ""49 CANYON HILL DR - Block 4"", ""area_m2"": null, ""storeys"": null, ""province"": ""ON"", ""applicant"": ""TANYA MAIA :MATTAMY HOMES"", ""work_type"": ""New Construction"", ""contractor"": ""KITCHENER GREEN DEVELOPMENTS INC"", ""permit_fee"": 1795.46, ""units_lost"": null, ""expiry_date"": null, ""issued_date"": ""2026-02-26"", ""permit_type"": ""Residential Building Permit"", ""total_units"": 0, ""proposed_gfa"": null, ""permit_number"": ""26101328"", ""units_created"": 1, ""completed_date"": null, ""geocode_failed"": true, ""contractor_name"": ""KITCHENER GREEN DEVELOPMENTS INC"", ""existing_gfa_m2"": null, ""application_date"": ""2026-01-20"", ""status_canonical"": ""issued"", ""units_net_change"": 1, ""legal_description"": ""PLAN 58M-724 BLK 284 PT 39"", ""construction_value"": 411000.0, ""normalized_address"": ""49 CANYON HILL DRIVE BLOCK 4"", ""new_floor_area_sqft"": 1678.0, ""permit_type_canonical"": ""addition"", ""normalized_business_name"": """", ""contractor_name_normalized"": ""kitchener green developments""}"
toronto_permits,permit,26 126598 TPS:00,toronto,2026-03-16,other,"{""lat"": ""43.64406"", ""lng"": ""-79.38672"", ""ward"": ""S1036"", ""work"": ""Temporary Structures"", ""status"": ""Permit Issued"", ""address"": ""255 FRONT ST W"", ""dataset"": ""active"", ""province"": ""ON"", ""revision"": ""00"", ""current_use"": ""Toronto Convention Centre"", ""description"": ""Temporary container structure for CMPX Trade show. Set up - Mar 22, 2026; Tear down - Apr 6, 2026"", ""issued_date"": ""2026-03-16"", ""permit_type"": ""Temporary Structures"", ""postal_code"": ""M5V"", ""builder_name"": ""None"", ""proposed_use"": ""Toronto Convention Centre"", ""permit_number"": ""26 126598 TPS"", ""completed_date"": null, ""structure_type"": ""Commercial"", ""contractor_name"": ""None"", ""application_date"": ""2026-03-09"", ""status_canonical"": ""issued"", ""construction_value"": null, ""normalized_address"": ""255 FRONT STREET WEST"", ""dwelling_units_lost"": null, ""floor_area_commercial"": 0, ""floor_area_industrial"": 0, ""permit_type_canonical"": ""other"", ""dwelling_units_created"": null, ""floor_area_residential"": 0, ""floor_area_institutional"": 0, ""normalized_business_name"": ""NONE"", ""contractor_name_normalized"": null}"
